StudentID,Gender,Height,Weight,BloodType,PhysicalResult,MonthlyConsumption
93895005,M,1.55,62.21,A,A,1124.53
38782946,F,1.74,76.88,O,C,664.97
13227528,F,1.88,43.06,B,B,1044.33
72338248,M,1.84,47.96,A,D,1341.38
42464253,M,1.86,79.81,A,D,1358.47
29826199,F,1.79,41.96,AB,B,1174.77
83551804,M,1.75,71.56,O,A,1013.79
43132325,M,1.89,52.67,A,C,737.03
88174528,M,1.79,73.64,B,A,752.85
96205405,F,1.58,74.36,A,B,724.7
92756713,M,1.53,45.72,A,A,1484.58
31266458,F,1.55,61.52,AB,A,1449.55
65907054,F,1.68,70.36,B,A,1151.14
86829679,M,1.81,43.27,B,D,1211.82
22429023,M,1.74,77.34,A,C,840.64
67223136,F,1.54,45.46,AB,B,488.64
96191282,M,1.53,64.86,O,A,1135.43
49512474,M,1.54,60.72,AB,B,839.61
20467502,F,1.55,58.4,O,A,1418.21
64270326,F,1.55,65.44,A,B,1084.84
94145487,M,1.82,70.65,O,C,1103.28
20522358,F,1.56,45.63,B,A,1453.6
23745115,M,1.68,63.64,A,C,1431.47
37594771,F,1.57,69.01,B,A,1425.36
57324495,M,1.69,79.55,B,C,1120.96
22431090,F,1.55,77.47,AB,B,1287.29
47580789,F,1.89,47.35,AB,C,1235.2
85386446,M,1.68,51.5,AB,D,998.1
59806634,M,1.89,44.42,AB,B,1227.57
85009289,F,1.89,40.34,B,A,1478.11
25501132,F,1.88,59.45,O,B,912.46
64858694,M,1.83,72.59,O,C,446.0
42014107,M,1.6,63.0,B,D,489.54
95657795,F,1.55,45.25,O,C,780.13
81945158,F,1.8,49.53,AB,A,554.94
14301601,M,1.64,74.4,B,A,881.07
4550448,M,1.77,61.25,O,A,381.28
3568770,F,1.57,45.59,O,B,435.72
59306859,F,1.6,54.42,B,A,1098.96
19439845,M,1.84,56.39,A,C,1035.45
91788826,F,1.78,79.51,B,C,823.68
58784417,F,1.57,74.17,A,B,617.63
46053560,M,1.83,74.0,B,B,1321.74
81210075,M,1.56,58.93,B,D,1445.95
57602887,F,1.69,58.0,O,B,446.57
33855685,M,1.62,42.3,A,B,413.76
19727930,M,1.5,47.11,O,B,366.14
22187925,F,1.9,49.56,AB,A,1356.49
73599642,M,1.57,47.78,O,A,1376.68
46971556,F,1.52,45.95,B,C,742.66
27623018,F,1.62,78.72,AB,D,320.78
47349516,M,1.58,77.79,A,B,722.77
12183953,M,1.79,73.77,O,A,549.25
16733198,F,1.62,55.52,B,B,1424.02
40531668,F,1.58,56.55,O,A,477.21
55938526,M,1.7,59.32,A,D,1064.6
78269495,F,1.51,55.8,B,C,512.0
28983883,F,1.83,55.56,AB,B,435.05
63457713,M,1.58,48.15,A,D,1456.88
57050127,M,1.64,67.71,AB,D,1074.69
19369140,M,1.71,48.92,B,C,914.6
35206262,M,1.62,60.15,AB,C,1236.37
18146574,M,1.76,41.83,AB,A,478.08
8567869,M,1.73,56.53,B,A,1115.29
76793218,F,1.6,71.37,AB,C,1221.5
1439387,M,1.66,73.13,AB,D,1474.1
28164393,F,1.8,68.03,O,B,1198.48
61102814,M,1.82,80.0,A,A,967.58
46818674,F,1.53,69.82,A,B,668.75
2255585,M,1.76,59.07,A,D,945.39
46949801,F,1.79,61.4,O,B,648.97
90167777,M,1.72,57.03,AB,D,1053.12
38577160,M,1.81,55.8,AB,A,399.72
66143776,M,1.67,76.37,A,B,356.31
70339084,M,1.67,52.73,B,B,1457.59
44687939,F,1.61,62.32,O,A,638.61
69248343,M,1.54,49.75,A,A,1025.46
28795633,M,1.69,50.46,A,A,388.34
68187652,M,1.69,58.86,O,B,606.43
98131531,F,1.72,65.4,AB,B,1044.33
9732748,F,1.83,44.13,B,D,1462.82
12498681,M,1.6,57.66,A,C,1468.08
49782298,M,1.54,65.24,B,A,1308.95
37626761,F,1.75,63.12,A,A,1457.79
77040224,F,1.83,45.3,AB,A,431.13
35273098,F,1.89,62.89,AB,A,655.72
54470627,F,1.71,69.15,O,A,544.11
47432278,M,1.63,77.79,O,B,654.7
78418988,F,1.69,72.22,O,B,625.94
72992265,M,1.55,66.75,AB,D,953.5
94300172,M,1.56,59.2,O,B,1439.13
33449872,F,1.53,73.01,O,D,434.41
80507161,M,1.66,62.34,A,D,612.19
78484895,M,1.57,40.02,O,D,551.42
57859094,F,1.76,52.28,B,C,1094.08
12822589,F,1.65,55.49,A,A,1265.34
88229711,F,1.7,42.27,B,C,822.4
27658428,F,1.71,55.87,A,D,833.14
60296641,F,1.63,46.22,AB,B,1271.33
18966988,M,1.53,44.91,O,A,814.59
96432559,M,1.53,58.79,B,A,443.8
18702066,F,1.71,57.82,O,B,1302.17
97459097,F,1.71,70.16,O,D,1214.49
6553246,F,1.75,67.12,B,A,902.88
66410267,M,1.77,45.4,B,D,964.12
89200128,F,1.72,43.98,B,D,889.86
62035527,F,1.88,66.32,AB,D,961.76
88777938,F,1.65,42.75,A,A,1114.03
92455750,F,1.78,60.16,B,C,898.72
81709929,M,1.83,69.19,O,A,935.26
87035400,F,1.69,51.31,AB,B,572.4
52964801,M,1.88,41.24,AB,D,1419.49
68465477,F,1.64,57.85,O,C,986.48
14842163,F,1.81,53.56,B,C,1324.63
76411395,M,1.73,75.34,AB,A,1430.98
52354580,M,1.64,73.07,AB,B,312.35
294280,F,1.6,56.74,O,C,693.33
22081726,M,1.74,78.94,A,B,1482.63
39570386,M,1.71,74.37,A,C,1014.05
26895452,F,1.79,45.27,AB,B,1239.31
82069714,F,1.65,43.73,O,D,568.78
25097158,M,1.75,75.33,AB,C,1066.41
68641714,M,1.56,76.65,AB,A,834.91
87410836,M,1.87,66.42,AB,B,797.3
71254776,F,1.6,57.0,A,A,1483.97
52489117,F,1.74,47.53,O,A,1372.91
86043808,M,1.68,69.81,B,B,381.49
83385652,F,1.84,50.99,B,C,839.01
3125401,F,1.72,51.81,AB,A,751.15
44367310,F,1.62,62.2,B,D,865.26
14442213,M,1.89,79.69,O,A,919.0
9190371,M,1.82,71.45,AB,C,1349.65
98262664,F,1.77,67.65,O,A,997.25
94160757,M,1.81,65.41,A,C,1134.25
87148733,F,1.83,59.72,B,D,1462.84
53062807,F,1.74,78.73,B,C,1142.42
15161759,M,1.53,62.63,AB,D,803.63
12968673,F,1.85,58.92,AB,C,620.76
94207056,M,1.51,58.67,O,B,319.12
27285266,F,1.57,57.07,AB,C,416.94
57210556,F,1.62,76.98,B,B,514.28
38758469,M,1.56,58.0,AB,A,1209.35
54533903,F,1.63,49.46,A,C,602.64
13742728,F,1.84,45.52,A,D,817.17
96148112,F,1.85,51.78,AB,B,1119.01
75885165,M,1.88,75.4,A,D,537.49
84795887,M,1.74,72.26,O,A,507.85
13229287,M,1.61,65.24,AB,C,1389.29
79205146,F,1.77,62.44,B,D,753.29
33265937,M,1.85,60.03,B,B,621.0
97186574,F,1.53,58.27,B,C,1268.33
97095151,M,1.85,45.05,A,C,674.61
10854637,F,1.86,55.23,B,C,962.4
43950813,M,1.81,60.59,AB,C,696.5
82529484,M,1.56,63.26,A,D,1052.41
8317760,F,1.66,61.71,O,D,593.3
49450580,M,1.79,45.57,A,C,1433.21
91203606,M,1.6,67.98,B,D,744.83
31579164,M,1.79,50.44,B,D,1087.35
4725790,M,1.59,40.21,B,B,418.65
26810829,F,1.5,77.56,AB,A,1287.25
78403102,M,1.51,77.44,A,A,985.46
75652821,F,1.56,65.16,A,C,790.95
22275936,M,1.68,51.99,B,D,400.83
53844891,M,1.68,48.43,O,D,460.16
8813579,F,1.89,52.39,B,D,1254.15
67120586,M,1.78,79.9,O,A,1287.7
96679274,M,1.5,76.11,O,B,596.03
46909189,M,1.76,59.85,O,B,1272.45
64144060,M,1.83,51.62,A,B,328.94
11431619,F,1.7,71.33,O,A,621.62
1359260,M,1.89,50.04,B,B,993.35
91681706,M,1.76,44.35,B,D,1442.57
5140972,M,1.9,70.06,AB,B,632.2
96410992,F,1.77,74.67,AB,D,1002.08
4444598,M,1.54,69.12,AB,A,885.31
93380945,F,1.85,72.36,O,D,1109.46
39970982,M,1.77,67.52,O,A,365.92
47785274,M,1.78,59.13,AB,D,724.08
58696382,F,1.53,70.94,AB,B,1365.99
13644058,F,1.53,57.52,A,D,552.76
87243918,M,1.76,41.18,AB,A,1496.97
90744989,M,1.9,78.86,O,D,1118.77
50848460,F,1.73,56.09,O,D,681.22
6754577,F,1.74,45.59,O,C,903.6
52498321,M,1.86,48.11,A,B,1325.31
57428408,F,1.73,72.81,AB,B,948.72
61353289,M,1.77,70.67,B,B,889.78
43314408,M,1.55,75.67,O,C,506.99
16285891,F,1.84,66.5,O,A,1474.33
84820934,M,1.86,79.91,O,D,635.72
16469873,F,1.88,58.01,A,A,868.99
73517280,M,1.73,51.75,AB,D,342.54
35965317,F,1.62,73.65,A,C,346.02
22520214,M,1.51,71.33,A,A,719.25
47281040,F,1.52,50.37,O,A,450.81
95958811,M,1.74,45.39,A,C,916.19
49986847,F,1.65,40.06,AB,B,598.32
12800055,M,1.55,61.28,B,D,1038.99
9247566,F,1.57,46.53,AB,C,1257.25
48262393,F,1.59,42.12,B,B,716.56
22393883,F,1.52,66.82,B,D,430.23
41591021,F,1.79,46.47,A,C,405.86
81005668,F,1.64,61.26,B,C,1421.16
74914525,F,1.61,66.82,B,C,1026.64
44280682,M,1.69,67.46,O,D,1321.43
28536960,M,1.78,72.47,O,D,785.9
92369638,M,1.7,74.29,AB,B,390.08
76768572,M,1.5,45.57,AB,C,1152.11
35691027,M,1.72,59.71,O,D,416.94
12213624,F,1.89,41.11,AB,C,682.24
1777541,F,1.56,60.67,B,B,1499.65
15641334,M,1.68,63.45,O,D,467.4
57704046,F,1.85,52.56,O,D,1254.05
55407093,M,1.65,46.66,B,D,428.58
39515642,F,1.9,79.75,O,C,639.61
9591469,F,1.64,68.91,A,A,628.6
22689548,F,1.79,67.98,AB,D,1168.69
8511605,F,1.5,52.94,AB,B,1003.23
48163459,M,1.77,50.53,B,B,575.45
3504249,F,1.58,57.24,B,A,1029.23
52586843,M,1.83,65.44,A,C,1470.87
85254255,F,1.63,59.63,O,A,1318.37
46625095,M,1.72,66.1,O,D,331.45
51329092,M,1.8,57.34,O,C,1055.57
41313414,F,1.6,60.54,O,B,934.56
27615245,M,1.66,68.28,B,A,687.36
93376176,F,1.59,74.16,A,D,1217.23
48000411,F,1.81,54.91,AB,C,683.8
68974977,F,1.57,68.49,AB,A,900.1
98107881,M,1.82,71.38,AB,D,321.92
53135195,F,1.89,68.07,O,B,871.92
60501380,M,1.59,61.19,AB,C,1217.88
68428372,F,1.86,47.51,A,B,539.62
8811981,M,1.9,57.69,A,C,1194.38
34495077,M,1.76,60.09,A,D,1417.63
66120105,F,1.68,46.79,AB,D,302.23
80413725,M,1.62,59.17,B,B,518.85
91064606,F,1.68,64.25,B,A,1318.48
77914895,M,1.79,79.52,AB,D,408.67
86274720,F,1.8,53.74,AB,C,1490.09
83397683,M,1.78,64.15,AB,D,1497.04
68149715,F,1.83,70.38,O,C,373.53
42902273,F,1.76,49.99,B,A,646.97
59588005,M,1.7,71.99,O,D,827.69
6252945,F,1.71,74.5,O,B,1126.15
61825148,F,1.81,56.35,O,D,1370.95
1609647,M,1.66,59.94,AB,A,312.22
7300116,F,1.82,60.8,AB,B,411.2
97528855,M,1.61,47.0,O,C,1186.35
5751392,F,1.82,67.29,A,A,445.68
34672860,M,1.72,54.26,AB,C,1399.02
40009751,M,1.57,60.23,AB,D,1114.05
86867410,M,1.84,51.37,A,C,757.75
39249626,F,1.69,64.16,A,B,766.24
32908921,F,1.85,79.85,B,C,350.54
41577671,M,1.74,47.82,A,C,431.68
95003209,F,1.66,79.81,B,C,1179.84
41980855,F,1.66,71.69,B,B,800.12
90189838,M,1.82,72.66,B,B,604.19
87055414,M,1.88,74.78,AB,D,979.96
40904145,F,1.62,52.11,AB,D,1475.08
40791798,F,1.82,45.1,O,D,777.15
18020156,M,1.5,45.36,A,B,1218.9
76714145,M,1.79,72.2,AB,C,598.79
48105829,F,1.59,51.78,O,B,1066.43
12690145,M,1.68,48.86,A,D,330.7
13994395,M,1.5,78.89,B,A,1249.3
44271452,M,1.65,41.75,AB,D,1295.54
24853165,F,1.75,67.2,O,A,674.89
72229629,M,1.82,78.78,AB,B,486.92
72764212,M,1.84,78.53,AB,A,481.33
61007025,F,1.63,62.71,AB,A,746.04
49868003,M,1.76,60.59,AB,D,838.05
52193101,M,1.82,60.14,O,D,929.66
70378454,M,1.58,40.65,AB,C,1243.73
13310431,F,1.7,58.75,B,D,1194.58
27858798,M,1.81,72.73,O,B,626.24
44564434,F,1.84,59.76,B,D,489.43
4148224,F,1.62,75.3,AB,C,790.24
23425968,F,1.66,49.6,O,C,473.09
87310215,M,1.79,77.16,O,A,1047.27
26484512,M,1.51,69.09,B,B,852.31
51967608,F,1.7,76.22,AB,D,448.38
62863529,M,1.83,65.89,O,A,565.85
56073455,M,1.82,60.61,O,A,1087.77
7375608,M,1.54,60.22,O,B,523.46
67494151,F,1.66,65.75,O,D,1428.82
56400825,F,1.72,40.26,B,C,961.57
51624976,F,1.68,57.09,AB,D,1077.44
36009095,M,1.77,61.72,O,A,1030.17
86344628,M,1.88,65.05,AB,B,1164.91
66690084,M,1.51,78.97,AB,D,538.32
72652775,M,1.73,40.79,B,D,1375.3
36856037,F,1.61,69.45,B,C,1497.6
68693601,F,1.73,55.09,A,B,697.03
82014183,M,1.88,66.3,O,B,1419.09
75454705,F,1.54,50.36,A,D,565.32
4803463,F,1.6,57.79,B,A,1074.61
74676662,M,1.64,66.09,B,C,610.61
11019959,F,1.79,74.54,B,C,974.85
59268591,M,1.9,74.48,B,D,434.54
76906384,F,1.65,48.43,B,D,1132.21
25935270,M,1.67,63.6,B,C,1361.61
79296760,M,1.58,52.64,O,B,966.96
6131319,F,1.8,53.58,B,A,343.28
43471360,M,1.7,78.86,B,B,709.57
61751013,F,1.83,47.46,AB,A,1304.86
66514640,F,1.56,59.04,O,B,711.56
73821931,F,1.89,43.97,AB,D,1335.56
14488964,F,1.61,78.14,O,A,1342.47
29021590,M,1.81,53.62,O,D,749.57
31603872,M,1.69,74.01,O,D,1327.84
23641029,F,1.89,51.94,AB,D,506.64
55279972,F,1.67,67.91,AB,A,1217.9
24931190,M,1.7,47.13,B,B,821.79
45357273,M,1.67,47.46,O,D,417.12
16468055,M,1.82,56.09,B,A,729.02
11225099,M,1.64,46.3,AB,B,379.33
73985590,M,1.56,53.49,A,C,1372.27
79672499,F,1.7,68.71,B,C,1355.67
51840561,M,1.74,65.43,A,A,899.67
82823732,F,1.6,44.03,A,D,1113.61
21622500,F,1.6,65.55,AB,A,1232.17
55237101,F,1.73,79.28,O,B,374.85
96917026,M,1.87,76.85,AB,D,865.29
19292950,F,1.67,63.87,A,C,1340.77
26822239,F,1.56,62.2,A,C,1262.89
51188323,M,1.86,58.16,A,A,947.57
98301339,M,1.87,73.79,O,C,1462.37
97019815,M,1.58,61.91,B,C,308.38
66840956,M,1.51,54.88,B,B,1026.53
51313610,M,1.7,58.25,A,A,817.67
8131300,F,1.64,51.18,O,A,309.75
38500634,M,1.51,52.73,B,C,805.59
33026980,M,1.55,56.05,B,C,759.55
8016530,F,1.64,50.99,AB,A,1307.85
5459176,M,1.76,59.59,O,B,998.6
53439117,M,1.85,62.84,AB,A,1477.53
76794492,M,1.58,65.56,AB,A,1203.14
2712300,F,1.64,47.84,O,C,315.48
49344324,M,1.61,58.81,AB,C,713.25
20539356,M,1.75,60.97,AB,C,1131.19
92745011,M,1.67,45.84,O,A,1303.94
11873529,F,1.78,76.78,B,D,1111.35
19396377,M,1.73,65.5,B,A,1087.78
1053009,M,1.83,61.0,A,C,537.31
79182373,M,1.57,46.32,O,B,1260.41
72563332,M,1.74,45.49,O,C,512.71
13769288,M,1.54,53.25,AB,A,710.87
18013557,F,1.6,65.03,B,D,464.19
11369217,M,1.81,66.23,B,B,1011.95
73224123,M,1.84,44.31,A,D,969.92
25854371,M,1.64,63.87,A,A,853.62
94565762,F,1.8,43.76,O,B,630.97
66748250,M,1.88,44.32,AB,B,488.48
60162129,F,1.59,67.59,AB,A,362.94
26979622,M,1.73,60.02,B,C,1029.98
1886688,F,1.82,71.25,O,A,605.29
49019152,M,1.67,74.64,O,D,547.91
51360126,F,1.54,40.06,A,B,829.79
59169997,M,1.58,73.12,B,C,734.71
47999298,F,1.78,58.43,A,B,1205.66
55558109,M,1.88,79.86,O,D,662.32
82534757,F,1.9,70.77,O,D,815.45
96271395,F,1.63,48.91,O,D,800.14
33240117,F,1.7,71.41,AB,B,1439.12
98610126,M,1.5,72.15,AB,A,320.09
11596174,F,1.61,45.13,O,B,1295.14
60134526,F,1.67,57.13,O,D,339.44
969334,F,1.72,73.77,O,A,1434.52
39391463,M,1.88,64.4,B,C,1176.85
31977032,M,1.84,67.22,AB,D,395.83
24938157,F,1.7,64.29,AB,D,365.42
49608577,F,1.77,77.87,A,C,745.94
89835831,F,1.57,62.43,O,D,1148.79
59897666,F,1.84,59.29,O,B,1081.82
95206155,F,1.6,57.46,AB,A,1063.46
93918115,M,1.76,51.25,B,A,379.23
46972199,M,1.74,68.52,A,A,741.89
40631183,F,1.78,46.37,O,B,988.99
31866734,M,1.71,75.09,A,C,1098.01
45425645,F,1.78,62.53,A,C,695.17
17688580,F,1.88,73.27,B,D,461.16
94163108,F,1.83,67.96,AB,C,432.67
23782462,M,1.76,79.38,B,A,781.66
30754326,F,1.52,69.61,A,C,840.33
97129475,M,1.59,44.15,AB,D,1043.79
64353607,M,1.88,46.7,A,C,720.77
19334892,F,1.67,73.66,B,B,465.9
98300966,M,1.76,43.42,O,B,552.18
8357401,F,1.72,46.65,O,B,377.24
41441700,M,1.6,55.9,B,A,1011.0
74995502,M,1.89,72.5,O,C,1313.95
63117046,F,1.83,46.07,A,A,386.4
59161232,M,1.74,74.13,B,C,633.54
27943072,M,1.88,40.58,B,B,471.54
90420020,F,1.5,49.62,O,A,1348.61
66595495,M,1.59,66.12,O,D,630.26
24402959,F,1.55,54.89,O,D,934.44
9847985,M,1.59,63.15,B,A,489.31
63300147,F,1.8,79.23,O,B,447.15
99794974,M,1.55,63.52,O,D,880.66
10088931,F,1.76,66.86,O,D,1219.24
89678507,M,1.76,68.88,A,D,1115.84
59953092,F,1.75,43.02,AB,C,1370.79
84346150,M,1.56,73.85,B,B,624.31
66492019,F,1.75,65.75,O,D,345.3
66337923,M,1.9,70.12,O,C,524.38
67875882,M,1.74,76.28,A,B,371.06
78495359,F,1.61,42.28,AB,A,418.69
20038636,F,1.61,44.18,AB,C,399.31
34467333,F,1.81,43.42,A,C,790.04
1073239,M,1.72,45.49,A,C,873.27
51014266,M,1.83,54.88,A,D,1486.07
34773632,F,1.78,75.82,A,B,342.33
83315893,M,1.87,52.55,B,C,1252.05
9525489,M,1.71,51.96,A,B,440.66
74237742,F,1.52,46.44,O,A,533.45
40389830,F,1.55,42.81,O,D,881.02
61337385,F,1.66,71.03,O,A,1352.99
51113007,M,1.86,79.62,O,B,1323.99
70444794,M,1.74,46.02,B,C,687.75
83183331,F,1.89,65.87,B,A,1083.98
67150622,F,1.86,66.57,AB,A,509.6
33897116,F,1.67,44.38,AB,B,1143.25
83097075,M,1.85,71.59,O,D,337.9
31117341,F,1.82,40.29,AB,A,1299.94
58539104,M,1.81,75.99,A,A,882.97
94027383,F,1.54,56.46,AB,B,715.14
35324052,M,1.63,54.26,O,D,379.4
89624051,F,1.72,58.1,B,D,896.77
38818828,M,1.71,44.35,B,A,1077.99
73568635,F,1.87,78.67,A,C,877.09
8485245,M,1.89,53.23,A,B,1216.31
66268902,F,1.8,43.79,B,A,491.07
846028,M,1.67,51.27,B,A,822.79
34996347,M,1.71,76.01,A,C,1101.92
40365597,F,1.67,49.13,AB,B,550.13
9327185,F,1.69,53.09,A,C,980.56
77479065,F,1.62,45.14,O,D,416.04
97024777,F,1.9,45.21,B,A,534.15
13771161,F,1.77,71.5,AB,A,669.06
20409030,M,1.76,43.39,AB,A,1360.53
693791,M,1.61,70.75,AB,C,357.37
41892459,M,1.59,72.68,B,D,1430.33
21971416,F,1.74,52.52,A,C,1052.03
23025461,M,1.52,40.09,O,A,333.99
96229094,M,1.87,62.71,A,A,995.47
26174571,M,1.68,58.88,B,C,1000.17
73901024,F,1.6,59.16,O,D,656.28
47693756,F,1.5,74.54,AB,B,1458.98
9936828,F,1.57,65.28,AB,C,1242.35
23328204,M,1.77,60.39,AB,A,501.53
50447721,M,1.88,40.45,A,B,551.53
71531406,M,1.71,70.21,O,C,1474.51
71266901,F,1.7,43.37,A,D,1014.09
8770802,F,1.68,67.1,O,B,724.51
13530290,M,1.88,57.72,AB,B,1015.17
73953130,M,1.83,68.73,O,C,1465.78
50538660,M,1.75,63.09,AB,B,1270.94
26481719,M,1.82,57.64,AB,D,1211.23
52825789,M,1.83,73.45,O,B,386.58
41463942,F,1.84,50.79,AB,B,694.44
15005308,M,1.73,66.25,A,A,1065.87
79681285,F,1.62,72.21,A,D,1044.83
66788794,M,1.82,76.34,AB,B,1180.62
85787165,M,1.78,40.12,B,D,788.36
12925073,F,1.76,70.99,A,B,1443.78
13961969,F,1.86,56.15,AB,B,1358.22
15758473,M,1.69,61.84,A,C,680.2
67193634,F,1.6,79.55,B,A,723.53
45901126,F,1.61,43.0,A,D,666.15
77321459,M,1.63,43.98,B,D,591.97
61177770,F,1.69,70.65,O,C,875.99
85298372,F,1.87,54.28,B,A,352.5
43852279,F,1.57,74.33,A,D,532.51
86345729,M,1.56,43.62,A,C,838.77
55186259,F,1.85,49.19,AB,A,693.66
4575786,F,1.78,47.47,B,B,741.34
68050431,F,1.54,66.08,O,B,500.74
15451145,F,1.83,70.14,B,A,617.07
81933160,M,1.55,50.88,A,A,435.55
83306200,F,1.66,47.71,AB,D,353.34
64068690,F,1.88,55.27,B,B,405.32
43932175,F,1.89,66.61,A,A,677.6
13105417,M,1.85,42.12,AB,C,942.3
37324213,F,1.76,65.89,AB,B,879.89
37149173,F,1.69,40.1,B,A,919.43
54882676,F,1.6,42.53,AB,B,530.98
21405774,F,1.77,58.59,O,B,894.54
91812203,F,1.53,56.71,AB,D,336.46
4954010,F,1.79,74.15,B,B,1254.4
51650438,F,1.7,67.66,O,B,1364.14
9361577,M,1.88,46.95,A,C,1257.78
64471460,M,1.55,58.56,AB,B,1054.48
51555909,M,1.89,46.26,B,D,1174.56
7598360,F,1.51,44.93,B,A,836.98
5996028,F,1.55,47.21,B,D,318.52
27564423,M,1.66,50.91,O,B,895.04
98425432,M,1.65,73.2,A,B,860.82
61273705,F,1.77,40.77,O,C,798.63
3368808,M,1.72,49.71,A,C,1170.42
88964443,F,1.52,49.25,O,B,478.84
85284055,M,1.52,58.4,A,D,1440.04
3598218,F,1.83,69.59,AB,A,1381.94
94366412,F,1.55,47.19,B,A,468.52
99873098,F,1.65,69.75,B,C,1404.75
40933153,F,1.68,79.76,A,B,565.81
53510229,M,1.88,45.19,A,C,1194.61
70544518,M,1.75,72.56,AB,D,869.0
44317905,F,1.65,76.08,AB,A,493.22
43569815,F,1.52,68.06,AB,A,1250.86
25543120,M,1.6,65.53,O,D,393.74
64032687,M,1.84,46.2,AB,C,661.38
48916484,M,1.69,66.34,A,B,556.62
42309992,F,1.72,44.48,A,A,1381.6
9356193,F,1.87,58.89,O,B,1304.9
85328274,M,1.55,70.61,A,B,412.57
83360008,M,1.51,68.51,AB,B,582.67
99032579,F,1.71,52.7,B,A,1065.56
70779998,F,1.77,42.2,AB,C,348.95
6380021,M,1.8,57.1,AB,C,501.5
92858333,F,1.58,48.47,AB,D,776.42
64815278,M,1.9,50.01,A,A,645.62
34592665,M,1.77,75.96,O,D,302.72
1782263,M,1.56,76.23,B,D,484.48
44008940,F,1.68,47.47,O,D,967.63
86868777,F,1.75,60.46,A,C,875.33
46640532,M,1.85,53.75,B,B,1297.3
76943731,M,1.65,71.78,O,D,721.67
89509606,F,1.54,64.82,B,A,1268.85
82145033,M,1.66,43.88,O,B,420.57
55387106,F,1.81,76.71,B,D,913.15
51517976,F,1.73,41.07,B,C,639.32
21569239,M,1.66,45.55,B,C,481.77
229737,F,1.89,41.96,AB,B,1026.38
21254210,M,1.82,46.02,B,B,1117.87
59033261,F,1.87,61.43,O,A,790.04
53991529,M,1.5,59.53,B,B,937.14
98770161,M,1.6,67.07,B,B,1311.78
37047688,M,1.66,63.0,O,D,1099.14
97901908,M,1.67,67.31,O,B,790.42
52415263,F,1.67,74.55,A,D,995.44
43803241,F,1.79,63.93,A,D,1048.21
86710324,F,1.67,54.09,AB,A,1292.55
34582318,M,1.64,44.08,O,A,650.66
97635383,F,1.51,47.87,O,D,1417.18
66972858,M,1.62,67.25,A,A,1253.04
21868175,M,1.58,52.95,O,B,1027.87
18227639,F,1.65,77.59,B,A,821.83
68540507,F,1.8,45.52,B,A,340.33
29426528,F,1.64,65.75,O,B,1116.61
6999592,M,1.57,65.89,A,B,386.77
20786997,F,1.84,73.32,A,A,1216.42
18844796,F,1.81,75.37,A,B,981.11
74989326,F,1.58,64.67,B,D,745.63
21230880,F,1.69,72.43,AB,B,714.62
99878742,F,1.62,72.91,O,A,1023.56
85297052,M,1.66,48.24,AB,A,656.35
2388683,F,1.82,42.58,O,C,773.61
66037281,F,1.7,53.54,B,C,1386.78
63824799,M,1.9,76.21,B,D,627.08
80389119,M,1.71,79.86,AB,A,1163.72
68908597,M,1.89,59.65,O,D,328.63
79564072,F,1.57,61.77,AB,C,1239.88
69836481,M,1.61,75.28,O,C,872.42
26506923,F,1.65,49.51,B,B,392.84
79189056,F,1.54,75.8,O,C,1218.18
88165654,M,1.67,64.21,A,D,1063.7
20066268,F,1.77,54.48,O,D,1264.04
62706316,F,1.59,63.17,B,D,1273.88
18873636,F,1.67,65.01,AB,C,894.4
89317375,F,1.9,69.02,A,C,1273.63
31690303,F,1.76,55.87,A,D,614.37
66204345,F,1.57,59.45,B,A,764.43
83979564,F,1.88,48.22,A,A,557.59
99530197,M,1.84,73.42,O,A,736.94
89877349,F,1.58,45.95,B,B,1281.93
53056761,F,1.62,68.85,AB,C,351.74
81973310,M,1.65,79.29,A,C,326.4
84107509,M,1.68,61.15,AB,B,671.45
68051294,F,1.54,55.68,A,D,781.61
60193600,M,1.71,72.26,AB,C,1222.28
86434111,M,1.6,70.37,B,B,740.23
25170960,F,1.68,47.4,A,D,948.19
82490021,M,1.53,65.62,O,C,850.16
41578111,F,1.59,74.3,B,D,948.73
10894443,M,1.59,65.15,A,B,779.11
62646509,F,1.61,66.8,A,D,1089.42
13164446,M,1.59,75.19,A,B,1125.53
70473299,F,1.53,42.85,O,D,795.09
39919269,M,1.9,48.46,AB,C,1290.3
64965598,F,1.56,47.49,O,D,400.85
56633016,M,1.82,51.33,A,A,486.4
5490984,F,1.75,42.18,O,C,1348.56
88723683,F,1.83,60.94,AB,D,1172.48
22773055,M,1.76,74.32,O,D,322.97
45989622,F,1.83,57.79,A,C,553.44
70589795,M,1.71,42.48,B,B,1438.67
50368474,M,1.78,63.5,AB,D,745.56
28352403,M,1.51,78.25,O,A,429.21
21330741,F,1.84,49.25,A,D,840.05
4702719,F,1.82,71.66,O,C,1300.56
3710041,F,1.61,56.43,AB,B,971.9
30508251,M,1.51,68.18,AB,D,892.74
16356476,M,1.56,49.01,AB,B,1176.28
64960444,M,1.6,72.52,B,A,820.88
51038672,F,1.71,61.57,B,A,1333.79
37585825,F,1.77,73.73,AB,C,1483.26
35185703,M,1.84,75.85,O,A,516.83
80332788,F,1.82,76.68,O,A,1408.68
87167021,F,1.52,64.24,A,B,366.44
1179790,F,1.76,52.1,B,A,471.93
74633329,M,1.62,74.98,B,D,1476.38
31428266,F,1.68,64.96,AB,A,718.56
